time|pressure
 3644155777.7943682671 |   709228
  3644155778.794271946 |   709227
 3644155779.7941770554 |   709228
 3644155780.7942910194 |   709233
 3644155781.7942991257 |   709238
 3644155782.7943091393 |   709246
 3644155783.7944221497 |   709254
 3644155784.7943258286 |   709259
 3644155785.7943348885 |   709263
 3644155786.7942409515 |   709264
 3644155787.7944579124 |   709260
 3644155788.7944669724 |   709255
 3644155789.7943711281 |   709249
 3644155790.7943811417 |   709242
 3644155791.7943892479 |   709236
 3644155792.7942948341 |   709231
 3644155793.7944068909 |   709230
 3644155794.7944169044 |   709230
 3644155795.7944259644 |   709234
 3644155796.7944350243 |   709239
 3644155797.7943401337 |   709245
 3644155798.7944531441 |   709250
 3644155799.7943582535 |   709254
 3644155800.7943658829 |   709255
 3644155801.7946891785 |   709255
 3644155802.7944889069 |   709253
 3644155803.7944979668 |   709249
 3644155804.7945070267 |   709244
 3644155805.7944111824 |   709241
 3644155806.7944202423 |   709236
 3644155807.7945342064 |   709234
 3644155808.7943339348 |   709234
 3644155809.7945508957 |   709235
 3644155810.7944569588 |   709236
 3644155811.7945699692 |   709239
 3644155812.7947869301 |   709242
  3644155813.794588089 |   709246
 3644155814.7948050499 |   709246
 3644155815.7946062088 |   709248
 3644155816.7949271202 |   709245
 3644155817.7946252823 |   709243
 3644155818.7946329117 |   709240
 3644155819.7945380211 |   709238
 3644155820.7946510315 |   709235
 3644155821.7945551872 |   709232
 3644155822.7948770523 |   709233
 3644155823.7945752144 |   709233
 3644155824.7945828438 |   709236
 3644155825.7948002815 |   709239
 3644155826.7949142456 |   709241
 3644155827.7946100235 |   709243
 3644155828.7947230339 |   709245
 3644155829.7947320938 |   709246
 3644155830.7947411537 |   709244
 3644155831.7947502136 |   709242
 3644155832.7946548462 |   709239
 3644155833.7946629524 |   709236
  3644155834.794672966 |   709233
 3644155835.7947859764 |   709231
 3644155836.7945871353 |   709231
 3644155837.7948050499 |   709233
 3644155838.7948131561 |   709234
  3644155839.794822216 |   709239
 3644155840.7948312759 |   709243
 3644155841.7946329117 |   709248
 3644155842.7947449684 |   709252
  3644155843.794754982 |   709254
 3644155844.7948670387 |   709253
 3644155845.7946681976 |   709250
 3644155846.7948851585 |   709246
 3644155847.7947912216 |   709239
 3644155848.7949032784 |   709234
 3644155849.7947039604 |   709228
 3644155850.7948169708 |   709223
 3644155851.7949299812 |   709222
 3644155852.7952518463 |   709224
 3644155853.7949490547 |   709227
 3644155854.7948541641 |   709232
 3644155855.7949662209 |   709237
 3644155856.7949752808 |   709242
 3644155857.7948799133 |   709246
 3644155858.7947859764 |   709250
 3644155859.7953152657 |   709248
  3644155860.794907093 |   709246
 3644155861.7949171066 |   709243
 3644155862.7949261665 |   709238
 3644155863.7949342728 |   709234
 3644155864.7949428558 |   709229
 3644155865.7949528694 |   709226
 3644155866.7953782082 |   709226
 3644155867.7950749397 |   709226
 3644155868.7950839996 |   709228
 3644155869.7950921059 |   709230
 3644155870.7949981689 |   709233
 3644155871.7950072289 |   709235
 3644155872.7950148582 |   709239
 3644155873.7951288223 |   709239
 3644155874.7950339317 |   709239
 3644155875.7951469421 |   709239
  3644155876.795363903 |   709236
 3644155877.7950611115 |   709233
 3644155878.7951741219 |   709230
 3644155879.7954950333 |   709230
 3644155880.7949829102 |   709229
 3644155881.7949919701 |   709228
 3644155882.7951059341 |   709229
 3644155883.7950110435 |   709232
  3644155884.795124054 |   709235
 3644155885.7949242592 |   709238
 3644155886.7951421738 |   709241
 3644155887.7951512337 |   709244
 3644155888.7951598167 |   709244
 3644155889.7951688766 |   709244
 3644155890.7955942154 |   709241
 3644155891.7951869965 |   709239
 3644155892.7950911522 |   709236
 3644155893.7952041626 |   709231
 3644155894.7951102257 |   709225
 3644155895.7956399918 |   709222
 3644155896.7952318192 |   709221
 3644155897.7952408791 |   709221
 3644155898.7951459885 |   709222
 3644155899.7953629494 |   709226
 3644155900.7953720093 |   709230
 3644155901.7952771187 |   709235
 3644155902.7953901291 |   709241
 3644155903.7952952385 |   709244
 3644155904.7956161499 |   709246
 3644155905.7952079773 |   709248
 3644155906.7953219414 |   709247
 3644155907.7952270508 |   709242
 3644155908.7952361107 |   709236
 3644155909.7953491211 |   709230
 3644155910.7956700325 |   709222
 3644155911.7953662872 |   709216
 3644155912.7955842018 |   709212
 3644155913.7952809334 |   709212
 3644155914.7951850891 |   709213
 3644155915.7954039574 |   709220
 3644155916.7953071594 |   709228
 3644155917.7954211235 |   709238
 3644155918.7953262329 |   709248
 3644155919.7954392433 |   709256
 3644155920.7953429222 |   709261
 3644155921.7953529358 |   709263
 3644155922.7954668999 |   709260
 3644155923.7953701019 |   709254
 3644155924.7954850197 |   709245
 3644155925.7953891754 |   709234
 3644155926.7955021858 |   709224
 3644155927.7956151962 |   709215
 3644155928.7958321571 |   709209
 3644155929.7954239845 |   709205
 3644155930.7954339981 |   709205
  3644155931.795443058 |   709208
 3644155932.7954521179 |   709215
 3644155933.7954621315 |   709224
 3644155934.7954702377 |   709235
 3644155935.7956871986 |   709243
 3644155936.7959051132 |   709251
 3644155937.7957062721 |   709255
 3644155938.7955060005 |   709256
 3644155939.7955160141 |   709254
 3644155940.7956280708 |   709246
 3644155941.7955331802 |   709239
 3644155942.7956461906 |   709228
 3644155943.7955522537 |   709219
 3644155944.7955598831 |   709211
  3644155945.795882225 |   709205
 3644155946.7955789566 |   709203
 3644155947.7954831123 |   709204
 3644155948.7957010269 |   709210
 3644155949.7957100868 |   709217
 3644155950.7957191467 |   709226
  3644155951.795727253 |   709235
 3644155952.7956318855 |   709244
 3644155953.7960581779 |   709249
  3644155954.795650959 |   709253
 3644155955.7957630157 |   709252
 3644155956.7960848808 |   709249
 3644155957.7957811356 |   709243
 3644155958.7957901955 |   709234
  3644155959.795800209 |   709225
  3644155960.795809269 |   709217
 3644155961.7957139015 |   709210
 3644155962.7958259583 |   709208
 3644155963.7957320213 |   709207
 3644155964.7958450317 |   709211
 3644155965.7957491875 |   709217
 3644155966.7957582474 |   709224
  3644155967.795768261 |   709232
 3644155968.7958812714 |   709240
 3644155969.7958898544 |   709246
 3644155970.7956910133 |   709248
 3644155971.7959070206 |   709250
 3644155972.7961249352 |   709247
 3644155973.7958211899 |   709243
 3644155974.7957258224 |   709236
 3644155975.7959432602 |   709229
 3644155976.7959532738 |   709224
 3644155977.7959609032 |   709218
 3644155978.7961792946 |   709214
  3644155979.795771122 |   709212
 3644155980.7959890366 |   709214
 3644155981.7962059975 |   709216
 3644155982.7959032059 |   709220
 3644155983.7958078384 |   709224
 3644155984.7960238457 |   709230
 3644155985.7959299088 |   709234
 3644155986.7963552475 |   709236
 3644155987.7958440781 |   709236
 3644155988.7953329086 |   709234
 3644155989.7959661484 |   709232
 3644155990.7958698273 |   709228
 3644155991.7959852219 |   709222
 3644155992.7958879471 |   709218
 3644155993.7960019112 |   709215
 3644155994.7961149216 |   709212
  3644155995.796020031 |   709212
 3644155996.7959241867 |   709213
 3644155997.7959342003 |   709215
 3644155998.7960472107 |   709218
 3644155999.7959518433 |   709221
 3644156000.7960648537 |   709225
 3644156001.7959699631 |   709228
  3644156002.796186924 |   709229
 3644156003.7961959839 |   709232
 3644156004.7974171638 |   709232
 3644156005.7960062027 |   709232
 3644156006.7961192131 |   709231
 3644156007.7962331772 |   709231
 3644156008.7961382866 |   709229
 3644156009.7962498665 |   709227
 3644156010.7960500717 |   709225
 3644156011.7961649895 |   709223
 3644156012.7962770462 |   709219
 3644156013.8080563545 |   709216
 3644156014.8074011803 |   709214
 3644156015.8024511337 |   709214
   3644156016.80245924 |   709214
  3644156017.802365303 |   709215
 3644156018.8024783134 |   709218
  3644156019.802382946 |   709224
 3644156020.8029122353 |   709228
 3644156021.8024001122 |   709232
 3644156022.8025140762 |   709237
 3644156023.8025231361 |   709238
 3644156024.8025312424 |   709237
 3644156025.8023328781 |   709234
 3644156026.8025503159 |   709230
 3644156027.8025579453 |   709223
 3644156028.8024640083 |   709217
 3644156029.8025760651 |   709211
 3644156030.8024821281 |   709206
 3644156031.8025951385 |   709204
 3644156032.8026041985 |   709205
 3644156033.8025078773 |   709208
 3644156034.8025169373 |   709214
 3644156035.8025269508 |   709219
 3644156036.8026399612 |   709224
 3644156037.8027529716 |   709231
 3644156038.8026580811 |   709235
  3644156039.802667141 |   709235
 3644156040.8026762009 |   709233
 3644156041.8027892113 |   709229
 3644156042.8031110764 |   709223
 3644156043.8025989532 |   709215
 3644156044.8027119637 |   709208
 3644156045.8027210236 |   709203
 3644156046.8028349876 |   709199
 3644156047.8028430939 |   709197
 3644156048.8027472496 |   709200
 3644156049.8028612137 |   709205
 3644156050.8027663231 |   709213
 3644156051.8027749062 |   709221
 3644156052.8030972481 |   709230
 3644156053.8028969765 |   709237
 3644156054.8028020859 |   709241
 3644156055.8028120995 |   709243
 3644156056.8029241562 |   709242
 3644156057.8027253151 |   709239
 3644156058.8032550812 |   709233
 3644156059.8028483391 |   709227
  3644156060.802959919 |   709219
 3644156061.8028659821 |   709213
 3644156062.8029780388 |   709208
 3644156063.8032999039 |   709204
 3644156064.8029961586 |   709202
 3644156065.8029022217 |   709203
 3644156066.8033270836 |   709207
  3644156067.803024292 |   709213
 3644156068.8029279709 |   709219
 3644156069.8030409813 |   709226
 3644156070.8029470444 |   709233
 3644156071.8029551506 |   709239
 3644156072.8031721115 |   709241
 3644156073.8030781746 |   709241
 3644156074.8030872345 |   709237
 3644156075.8030953407 |   709232
 3644156076.8031048775 |   709224
 3644156077.8030090332 |   709214
 3644156078.8031229973 |   709205
 3644156079.8030281067 |   709198
 3644156080.8031411171 |   709193
  3644156081.803565979 |   709192
 3644156082.8031592369 |   709195
 3644156083.8032722473 |   709201
 3644156084.8031768799 |   709207
 3644156085.8032898903 |   709217
  3644156086.803194046 |   709225
 3644156087.8033080101 |   709232
 3644156088.8032121658 |   709237
 3644156089.8033261299 |   709238
 3644156090.8033351898 |   709236
 3644156091.8036570549 |   709231
 3644156092.8033533096 |   709224
 3644156093.8032569885 |   709216
 3644156094.8033709526 |   709210
 3644156095.8033800125 |   709204
 3644156096.8034930229 |   709201
 3644156097.8032941818 |   709199
 3644156098.8035111427 |   709201
 3644156099.8035202026 |   709203
  3644156100.803425312 |   709208
 3644156101.8034338951 |   709212
  3644156102.803442955 |   709219
 3644156103.8038692474 |   709222
 3644156104.8034610748 |   709226
 3644156105.8035740852 |   709226
 3644156106.8033752441 |   709225
 3644156107.8034882545 |   709223
 3644156108.8034973145 |   709222
 3644156109.8036112785 |   709217
 3644156110.8035149574 |   709214
 3644156111.8034191132 |   709211
 3644156112.8036370277 |   709209
 3644156113.8034381866 |   709208
 3644156114.8035521507 |   709209
 3644156115.8035612106 |   709210
  3644156116.803674221 |   709212
 3644156117.8035778999 |   709215
 3644156118.8035879135 |   709216
 3644156119.8034920692 |   709218
 3644156120.8036050797 |   709219
 3644156121.8040308952 |   709220
  3644156122.803519249 |   709222
 3644156123.8037362099 |   709221
 3644156124.8036422729 |   709222
 3644156125.8037552834 |   709222
 3644156126.8037643433 |   709221
 3644156127.8037729263 |   709220
 3644156128.8035731316 |   709219
  3644156129.803686142 |   709217
 3644156130.8036961555 |   709213
 3644156131.8042259216 |   709211
 3644156132.8038182259 |   709208
 3644156133.8037233353 |   709205
 3644156134.8038349152 |   709203
 3644156135.8099913597 |   709201
 3644156136.8099970818 |   709204
 3644156137.8100070953 |   709206
 3644156138.8100180626 |   709208
 3644156139.8103370667 |   709213
 3644156140.8099303246 |   709216
 3644156141.8100442886 |   709220
 3644156142.8100523949 |   709223
 3644156143.8101654053 |   709225
  3644156144.809967041 |   709225
 3644156145.8100790977 |   709224
 3644156146.8104000092 |   709219
 3644156147.8104109764 |   709214
  3644156148.810002327 |   709208
 3644156149.8101153374 |   709203
 3644156150.8101263046 |   709199
 3644156151.8100290298 |   709196
 3644156152.8101410866 |   709195
 3644156153.8100481033 |   709196
 3644156154.8101611137 |   709200
   3644156155.81016922 |   709204
 3644156156.8101792336 |   709210
 3644156157.8100833893 |   709216
 3644156158.8103003502 |   709221
 3644156159.8102059364 |   709226
 3644156160.8101100922 |   709227
 3644156161.8106393814 |   709228
 3644156162.8101291656 |   709224
 3644156163.8102412224 |   709221
 3644156164.8102502823 |   709215
 3644156165.8102612495 |   709208
 3644156166.8101639748 |   709201
 3644156167.8102769852 |   709199
 3644156168.8103923798 |   709196
  3644156169.810087204 |   709197
 3644156170.8103041649 |   709197
  3644156171.810210228 |   709201
 3644156172.8104271889 |   709206
 3644156173.8103322983 |   709211
 3644156174.8107581139 |   709217
 3644156175.8102459908 |   709223
 3644156176.8103580475 |   709227
 3644156177.8103690147 |   709230
 3644156178.8102722168 |   709231
 3644156179.8103852272 |   709229
  3644156180.811021328 |   709226
 3644156181.8107161522 |   709219
 3644156182.8104124069 |   709213
 3644156183.8104219437 |   709204
 3644156184.8104310036 |   709196
 3644156185.8105430603 |   709190
 3644156186.8104500771 |   709187
 3644156187.8105611801 |   709185
   3644156188.81057024 |   709188
 3644156189.8103723526 |   709193
  3644156190.810379982 |   709200
 3644156191.8104929924 |   709207
 3644156192.8105039597 |   709214
 3644156193.8103032112 |   709220
 3644156194.8105201721 |   709224
 3644156195.8104271889 |   709225
 3644156196.8104352951 |   709222
 3644156197.8105473518 |   709220
 3644156198.8103499413 |   709215
 3644156199.8105659485 |   709212
 3644156200.8104701042 |   709206
  3644156201.810585022 |   709201
 3644156202.8103852272 |   709198
 3644156203.8106012344 |   709197
 3644156204.8109240532 |   709196
 3644156205.8105154037 |   709196
 3644156206.8106279373 |   709199
 3644156207.8108472824 |   709203
 3644156208.8105421066 |   709207
 3644156209.8105511665 |   709212
 3644156210.8105611801 |   709215
 3644156211.8105692863 |   709218
 3644156212.8106822968 |   709220
  3644156213.810693264 |   709219
 3644156214.8104920387 |   709218
 3644156215.8107099533 |   709215
 3644156216.8106160164 |   709213
 3644156217.8108320236 |   709208
 3644156218.8107361794 |   709206
 3644156219.8107481003 |   709200
 3644156220.8106503487 |   709197
